id,cds,amt,wday
17081,1,14.96,Sun
17081,1,12.97,Sun
17084,2,19.98,Thu
17084,1,13.77,Sun
17084,1,12.49,Thu
17084,3,33.9,Thu
17084,1,10.49,Wed
17089,2,21.54,Sun
17089,4,50.48,Sun
17089,3,43.11,Tue
17089,1,14.96,Thu
17089,4,54.46,Sun
17104,3,55.97,Sun
17104,2,30.48,Wed
17104,2,22.98,Sun
17104,1,37.49,Sun
17104,1,33.99,Sun
17113,1,14.99,Thu
17113,1,14.99,Sat
17113,1,12.99,Sat
17113,1,11.97,Mon
17113,1,8.97,Fri
17124,2,41.12,Wed
17124,2,14.48,Sun
17124,3,36.7,Sat
17124,2,25.14,Sun
17124,2,34.21,Fri
17125,4,68.74,Sun
17125,1,21.99,Sat
17125,2,29.87,Sun
17125,1,14.9,Mon
17125,1,13.97,Tue
17126,2,25.48,Sat
17126,1,14.99,Wed
17126,3,25.84,Mon
17126,1,13.99,Wed
17126,1,12.49,Sun
17134,1,12.99,Thu
17134,2,25.98,Wed
17134,1,18.99,Sat
17134,1,15.96,Sun
17134,2,30.92,Fri
17142,2,31.48,Tue
17142,1,59.49,Tue
17142,2,27.13,Mon
17142,3,43.55,Thu
17142,2,25.48,Fri
17144,2,36.72,Sun
17144,2,30.92,Sun
17144,1,14.96,Mon
17144,4,57.96,Wed
17144,2,28.98,Fri
17148,2,29.87,Sun
17148,1,12.49,Sat
17148,1,15.49,Fri
17148,3,50.47,Mon
17148,1,12.99,Sat
17149,3,18.37,Sun
17149,2,26.76,Thu
17149,5,41.65,Mon
17149,3,26.47,Tue
17149,2,18.48,Sat
17151,6,81.94,Sat
17151,4,54.28,Sun
17151,4,56.29,Sun
17151,4,62.47,Sun
17151,9,144.72,Sun
17162,2,42.14,Sun
17162,4,93.61,Thu
17162,3,37.51,Thu
17162,1,14.79,Sat
17162,4,58.06,Mon
17163,1,11.77,Tue
17163,1,14.96,Wed
17163,1,9.49,Thu
17163,1,12.97,Sun
17163,1,12.97,Tue
17168,7,202.99,Sun
17168,2,20.98,Fri
17168,3,20.47,Sun
17168,3,32.97,Sun
17168,2,19.68,Tue
17170,1,9.99,Sun
17170,1,11.77,Tue
17170,1,11.77,Wed
17170,2,27.48,Mon
17170,1,62.99,Sun
17175,1,15.49,Mon
17175,3,34.47,Mon
17175,1,20.99,Mon
17175,1,14.96,Sat
17175,1,15.36,Sun
17178,3,44.3,Mon
17178,3,43.69,Sun
17178,5,69.87,Tue
17178,4,85.72,Sun
17178,4,66.59,Mon
17181,1,12.99,Mon
17181,2,28.48,Sat
17181,2,31.98,Sat
17181,4,53.47,Sun
17181,4,51.48,Sat
17189,3,40.97,Sun
17189,1,23.99,Thu
17189,5,50.95,Thu
17189,8,99.42,Wed
17189,3,28.08,Mon
17192,2,27.56,Sun
17192,2,27.56,Wed
17192,3,44.37,Fri
17192,3,45.54,Wed
17192,4,56.59,Thu
17193,2,21.98,Sat
17193,2,33.98,Mon
17193,3,57.2,Thu
17193,2,27.07,Sun
17193,2,26.98,Fri
17211,2,25.98,Sun
17211,2,29.73,Sat
17211,2,29.33,Sat
17211,1,15.36,Sun
17211,1,11.49,Sun
17216,1,9.49,Sun
17216,3,42.27,Mon
17216,3,20.35,Sun
17216,1,11.77,Wed
17216,2,23.54,Sat
17220,4,58.96,Fri
17220,1,11.77,Sun
17220,2,26.37,Mon
17220,6,83.6,Wed
17220,3,40.5,Sun
17240,7,96.59,Sun
17240,5,65.48,Mon
17240,4,53.48,Sun
17240,1,11.77,Sun
17240,6,76.44,Sat
17252,1,11.88,Mon
17252,2,50.98,Mon
17252,1,15.49,Tue
17252,1,32.49,Sun
17252,1,12.99,Sun
17255,1,11.77,Sun
17255,5,86.85,Sun
17255,5,90.45,Thu
17255,15,52.35,Fri
17255,1,159.49,Tue
17259,2,20.76,Tue
17259,3,45.77,Sat
17259,2,82.6,Fri
17259,2,82.6,Thu
17259,4,94.55,Sun
17261,1,12.99,Sun
17261,1,12.99,Tue
17261,2,25.33,Fri
17261,1,15.7,Sun
17261,1,13.9,Wed
17263,3,52.88,Sun
17263,3,106.66,Tue
17263,1,22.44,Mon
17263,1,5.49,Tue
17263,3,29.47,Thu
17264,1,12.58,Wed
17264,2,39.48,Sun
17264,2,23.37,Thu
17264,1,11.88,Wed
17264,5,66.25,Sun
17273,1,11.88,Thu
17273,2,24.48,Thu
17273,1,15.36,Sun
17273,1,14.96,Sun
17273,1,14.96,Mon
17276,2,18.74,Mon
17276,2,28.76,Thu
17276,1,14.96,Thu
17276,4,54.28,Sun
17276,1,11.99,Tue
17280,2,18.98,Tue
17280,3,67.47,Mon
17280,1,15.99,Mon
17280,2,27.98,Thu
17280,1,14.99,Tue
17295,1,32.49,Sat
17295,1,25.49,Wed
17295,1,13.99,Sat
17295,1,11.77,Sun
17295,1,12.25,Wed
17296,4,52.87,Sun
17296,1,14.96,Mon
17296,1,14.96,Sat
17296,1,15.99,Tue
17296,1,4.79,Mon
17310,2,35.98,Mon
17310,3,35.95,Tue
17310,2,24.98,Tue
17310,1,15.99,Wed
17310,2,30.48,Thu
17314,2,28.98,Mon
17314,2,22.98,Sun
17314,2,26.48,Sun
17314,1,15.49,Thu
17314,1,14.49,Mon
17317,3,53.97,Mon
17317,5,80.95,Sat
17317,3,38.1,Fri
17317,1,18.36,Thu
17317,2,49.14,Sun
17319,10,90.9,Fri
17319,5,46.95,Tue
17319,2,29.95,Sun
17319,8,89.97,Mon
17319,2,29.47,Wed
17320,1,11.49,Fri
17320,1,11.77,Sun
17320,1,10.97,Tue
17320,2,23.54,Fri
17320,1,15.49,Sun
17324,4,44.66,Tue
17324,3,42.97,Thu
17324,3,33.97,Tue
17324,1,27.99,Thu
17324,4,51.35,Thu
17337,28,495.39,Mon
17337,19,253.62,Tue
17337,1,11.77,Tue
17337,21,379.17,Mon
17337,3,32.31,Fri
17339,2,74.98,Sat
17339,4,63.96,Mon
17339,4,42.96,Fri
17339,2,22.48,Thu
17339,5,129.43,Sat
17344,2,26.13,Mon
17344,2,20.15,Fri
17344,1,4.79,Sun
17344,2,30.32,Fri
17344,5,28.14,Fri
17359,6,88.42,Tue
17359,5,80.44,Mon
17359,2,29.33,Tue
17359,2,26.98,Sat
17359,3,44.47,Sun
17373,2,39.35,Mon
17373,1,16.36,Sun
17373,1,15.96,Thu
17373,1,16.36,Sat
17373,1,13.99,Sat
17379,1,14.96,Mon
17379,1,15.96,Sat
17379,1,14.99,Mon
17379,1,24.49,Mon
17379,1,15.49,Tue
17391,2,46.98,Mon
17391,4,77.96,Sun
17391,1,30.99,Tue
17391,2,38.98,Wed
17391,2,33.98,Sun
17394,3,46.52,Mon
17394,2,23.75,Fri
17394,2,20.98,Tue
17394,3,24.17,Sun
17394,2,22.98,Tue
17403,1,18.36,Tue
17403,1,14.96,Tue
17403,1,15.76,Sun
17403,4,56.46,Mon
17403,6,105.86,Fri
17412,3,34.86,Mon
17412,1,14.99,Sat
17412,1,11.77,Mon
17412,1,11.77,Mon
17412,2,25.14,Sat
17421,5,83.45,Fri
17421,5,229.13,Sat
17421,4,47.35,Fri
17421,1,31.03,Wed
17421,8,114.92,Tue
17423,1,9.97,Sun
17423,1,9.49,Tue
17423,2,28.74,Wed
17423,5,55.95,Mon
17423,3,40.92,Sat
17425,1,11.77,Mon
17425,1,13.97,Tue
17425,2,20.54,Tue
17425,1,9.49,Fri
17425,1,11.88,Wed
17427,1,14.99,Tue
17427,5,33.85,Thu
17427,1,6.77,Wed
17427,3,39.11,Mon
17427,3,44.29,Tue
17437,1,21.49,Sun
17437,4,49.47,Wed
17437,3,34.31,Thu
17437,3,37.91,Mon
17437,3,44.3,Wed
17445,2,68.98,Thu
17445,2,68.98,Tue
17445,2,68.98,Thu
17445,2,68.98,Tue
17445,1,64.99,Sun
17453,4,68.67,Mon
17453,2,30.32,Sun
17453,2,23.54,Thu
17453,1,19.99,Mon
17453,1,34.49,Wed
17457,2,19.75,Mon
17457,1,14.96,Tue
17457,2,27.48,Thu
17457,1,14.49,Wed
17457,3,30.97,Sat
17458,1,21,Mon
17458,4,51.32,Thu
17458,5,68.95,Sun
17458,1,14.96,Mon
17458,1,12.77,Mon
17463,3,26.97,Sun
17463,8,99.42,Fri
17463,3,40.91,Mon
17463,2,23.54,Fri
17463,9,117.72,Fri
17477,1,96.99,Thu
17477,8,144.92,Wed
17477,12,178.56,Thu
17477,3,45.69,Sun
17477,2,29.48,Fri
17482,1,12.99,Thu
17482,1,8.49,Tue
17482,2,42.98,Wed
17482,1,29.99,Wed
17482,1,12.99,Fri
17493,1,12.99,Tue
17493,1,19.99,Tue
17493,1,13.77,Wed
17493,1,10.97,Mon
17493,1,19.99,Mon
17496,2,24.98,Mon
17496,2,24.98,Sun
17496,2,24.49,Thu
17496,1,12.49,Fri
17496,1,13.99,Mon
17505,1,39.37,Mon
17505,1,11.77,Sun
17505,1,14.37,Fri
17505,3,43.97,Thu
17505,1,14.49,Fri
17506,1,15.49,Sun
17506,1,17.96,Mon
17506,1,8.77,Mon
17506,1,24.99,Tue
17506,1,24.99,Sun
17511,1,12.99,Fri
17511,1,26.99,Wed
17511,1,7.49,Wed
17511,2,35.48,Thu
17511,2,29.73,Mon
17519,1,10.78,Mon
17519,1,15.96,Thu
17519,2,28.93,Thu
17519,5,71.87,Sun
17519,10,160.21,Mon
17523,4,61.96,Fri
17523,2,26.48,Tue
17523,4,44.73,Mon
17523,4,127.96,Sun
17523,5,65.93,Wed
17528,3,44.31,Sat
17528,1,14.99,Thu
17528,1,12.99,Thu
17528,3,42.97,Thu
17528,2,30.98,Thu
17559,4,60.96,Sat
17559,8,104.58,Mon
17559,1,11.49,Sun
17559,2,20.74,Sun
17559,5,63.29,Mon
17579,2,23.74,Tue
17579,1,10.77,Mon
17579,1,12.77,Thu
17579,2,21.74,Fri
17579,3,58.47,Fri
17585,1,12.49,Thu
17585,1,12.49,Thu
17585,1,15.49,Wed
17585,3,31.45,Sat
17585,3,47.97,Sat
17591,1,15.96,Mon
17591,3,44.88,Sun
17591,1,11.49,Tue
17591,1,17.99,Thu
17591,2,32.1,Fri
17603,2,21.94,Mon
17603,2,20.75,Thu
17603,1,26.99,Sun
17603,1,13.97,Sun
17603,1,35.28,Fri
17606,3,56.09,Mon
17606,2,21.14,Mon
17606,5,46.95,Tue
17606,6,83.44,Tue
17606,2,27.98,Wed
17622,2,22.54,Mon
17622,2,20.74,Sun
17622,1,10.77,Sun
17622,3,25.32,Thu
17622,1,9.49,Sat
17627,3,32.97,Tue
17627,2,23.76,Wed
17627,1,12.99,Thu
17627,2,27.48,Thu
17627,1,14.96,Mon
17635,2,28.98,Sat
17635,5,62.95,Wed
17635,4,46.46,Sun
17635,3,40.7,Mon
17635,2,31.32,Fri
17639,3,59.97,Mon
17639,3,48.11,Tue
17639,1,17.99,Fri
17639,1,21.99,Tue
17639,2,39.73,Mon
17642,6,79.01,Thu
17642,1,14.49,Fri
17642,2,23.76,Tue
17642,1,26.99,Tue
17642,2,25.74,Thu
17664,1,14.49,Wed
17664,1,11.99,Mon
17664,2,19.98,Sat
17664,1,12.99,Thu
17664,1,12.99,Sat
17666,2,21.48,Fri
17666,1,11.77,Tue
17666,1,11.77,Wed
17666,1,14.49,Thu
17666,1,12.58,Mon
17668,3,39.94,Tue
17668,2,24.98,Sat
17668,1,12.49,Wed
17668,1,11.77,Sat
17668,3,29.47,Sun
17673,1,11.88,Tue
17673,2,23.76,Fri
17673,3,41.47,Tue
17673,1,15.49,Tue
17673,2,30.92,Fri
17676,2,68.48,Sun
17676,3,54.47,Mon
17676,4,52.96,Sun
17676,1,11.77,Thu
17676,4,63.08,Tue
17696,3,41.47,Thu
17696,1,32.45,Mon
17696,1,39.99,Tue
17696,1,27.77,Tue
17696,1,10.77,Tue
17706,3,88.97,Sat
17706,2,43.96,Tue
17706,2,27.94,Tue
17706,2,20.74,Sat
17706,3,33.13,Sat
17718,2,28.98,Sun
17718,1,14.49,Fri
17718,1,11.49,Sun
17718,2,18.98,Sat
17718,3,29.47,Sun
17725,3,44.47,Sat
17725,2,26.98,Wed
17725,2,25.98,Sat
17725,4,55.28,Tue
17725,2,31.48,Thu
17744,1,15.99,Sat
17744,1,10.48,Mon
17744,1,12.99,Thu
17744,1,11.49,Tue
17744,1,13.99,Sat
17749,2,20.76,Mon
17749,2,28.93,Fri
17749,2,28.76,Tue
17749,2,31.32,Mon
17749,1,15.49,Thu
17751,2,24.56,Tue
17751,2,22.48,Mon
17751,3,42.47,Mon
17751,2,26.98,Wed
17751,2,25.98,Thu
17752,2,31.98,Thu
17752,3,29.86,Sat
17752,3,40.86,Thu
17752,1,19.99,Sat
17752,2,20,Sun
17759,2,25.98,Sat
17759,2,24.98,Tue
17759,2,24.98,Sun
17759,1,12.58,Tue
17759,1,12.99,Wed
17760,2,24.86,Mon
17760,3,43.75,Wed
17760,3,30.31,Sun
17760,2,27.73,Fri
17760,8,105.93,Fri
17763,3,34.94,Fri
17763,1,15.49,Mon
17763,1,14.49,Sat
17763,1,12.49,Fri
17763,1,14.49,Fri
17780,1,12.99,Tue
17780,1,30.97,Wed
17780,1,26.49,Wed
17780,1,58.97,Sat
17780,1,44.97,Wed
17786,2,23.37,Wed
17786,2,27.98,Tue
17786,2,26.87,Mon
17786,1,24.99,Tue
17786,1,0,Fri
17792,2,28.48,Mon
17792,2,27.48,Tue
17792,1,12.49,Tue
17792,1,32.45,Wed
17792,1,12.25,Thu
17796,1,13.97,Tue
17796,10,139.29,Wed
17796,4,57.46,Sun
17796,7,86.93,Sat
17796,1,15.36,Fri
17799,1,13.77,Thu
17799,7,161.69,Fri
17799,6,78.44,Thu
17799,3,37.91,Tue
17799,20,291.98,Tue
17803,2,54.54,Tue
17803,4,57.08,Thu
17803,1,14.37,Sat
17803,1,14.96,Tue
17803,1,14.49,Sat
17807,1,14.96,Wed
17807,1,15.99,Mon
17807,1,25.32,Mon
17807,1,14.99,Tue
17807,1,25.32,Sat
17813,3,40.47,Mon
17813,1,17.76,Mon
17813,1,12.98,Tue
17813,1,14.96,Tue
17813,1,14.96,Mon
17814,2,22.48,Sat
17814,1,12.49,Sat
17814,4,35.46,Thu
17814,1,11.77,Mon
17814,2,26.34,Mon
17819,3,38.51,Tue
17819,6,70.44,Sun
17819,3,32.47,Mon
17819,3,34.97,Sun
17819,2,30.98,Sun
17829,2,25.91,Wed
17829,3,47.97,Thu
17829,1,14.49,Fri
17829,1,13.97,Tue
17829,4,49.28,Wed
17834,3,23.97,Thu
17834,2,20.96,Fri
17834,4,42.66,Fri
17834,3,33.47,Mon
17834,3,35.72,Wed
17838,1,19.49,Fri
17838,1,19.49,Mon
17838,2,32.48,Wed
17838,1,19.99,Mon
17838,1,19.99,Mon
17840,1,14.96,Tue
17840,3,41.5,Fri
17840,1,12.99,Wed
17840,2,28.48,Mon
17840,4,50.96,Thu
17846,1,11.97,Thu
17846,2,27.13,Thu
17846,1,12.99,Wed
17846,1,8.77,Sat
17846,2,25.54,Fri
17849,1,14.79,Tue
17849,2,7.98,Tue
17849,2,33.98,Fri
17849,3,38.47,Sun
17849,2,43.98,Mon
17853,1,14.96,Tue
17853,1,17.96,Fri
17853,1,5.99,Fri
17853,2,25.98,Fri
17853,2,30.48,Tue
17854,1,22.77,Tue
17854,1,19.77,Sun
17854,2,45.97,Sun
17854,2,28.09,Wed
17854,1,16.65,Tue
17861,1,15.36,Tue
17861,3,42.69,Sun
17861,3,44.69,Sun
17861,4,56.46,Sun
17861,2,30.98,Thu
17863,9,106.52,Tue
17863,2,26.14,Sat
17863,13,169.21,Sun
17863,6,95.44,Sun
17863,1,11.88,Thu
17870,1,11.99,Sun
17870,1,11.99,Sun
17870,1,13.97,Tue
17870,1,12.99,Sun
17870,1,13.49,Tue
17872,2,29.58,Tue
17872,1,14.79,Wed
17872,1,14.79,Tue
17872,1,12.99,Tue
17872,1,23.99,Mon
17888,2,63.98,Sun
17888,2,49.48,Fri
17888,2,15.98,Sat
17888,1,16.36,Sat
17888,1,7.98,Thu
17889,2,29.54,Sat
17889,2,20.48,Thu
17889,1,16.99,Mon
17889,1,15.99,Thu
17889,1,13.99,Sun
17896,5,62.73,Tue
17896,3,38.74,Wed
17896,4,55.46,Mon
17896,2,28.98,Mon
17896,2,25.48,Wed
17897,1,13.97,Wed
17897,3,41.7,Wed
17897,1,11.49,Tue
17897,2,27.48,Sat
17897,2,23.67,Wed
17910,2,50.94,Tue
17910,1,9.77,Fri
17910,1,11.49,Wed
17910,1,13.99,Wed
17910,1,11.49,Fri
17911,1,13.3,Mon
17911,1,10.9,Tue
17911,2,24.98,Sun
17911,1,19.99,Tue
17911,1,19.99,Wed
17912,4,31.52,Thu
17912,5,44.9,Wed
17912,4,36.72,Tue
17912,7,55.46,Thu
17912,4,42.51,Tue
17914,3,44.29,Tue
17914,9,121.13,Sat
17914,6,87.44,Fri
17914,6,78.94,Fri
17914,13,246.43,Thu
17915,1,11.89,Mon
17915,1,9.99,Wed
17915,1,19.58,Sat
17915,3,36.97,Sat
17915,1,12.58,Fri
17957,2,44.73,Sat
17957,2,26.14,Fri
17957,1,15.49,Sun
17957,2,42.74,Sat
17957,2,26.13,Sun
17959,4,50.27,Tue
17959,6,74.81,Wed
17959,8,123.34,Thu
17959,3,29.97,Sun
17959,4,67.33,Thu
17968,1,15.36,Wed
17968,2,28.39,Tue
17968,1,15.9,Wed
17968,1,14.99,Mon
17968,2,23.76,Thu
17971,1,15.36,Tue
17971,1,11.99,Wed
17971,2,29.98,Fri
17971,1,12.99,Fri
17971,1,11.99,Thu
17974,1,25.78,Wed
17974,2,22.74,Wed
17974,1,14.96,Wed
17974,1,15.7,Thu
17974,2,57.98,Sun
17980,5,58.05,Wed
17980,3,33.31,Mon
17980,3,44.31,Sat
17980,2,30.48,Fri
17980,3,38.97,Wed
17984,1,14.96,Sun
17984,2,33.55,Thu
17984,2,26.33,Sat
17984,3,47.09,Mon
17984,1,12.99,Thu
17988,4,59.46,Thu
17988,3,42.24,Wed
17988,3,41.11,Thu
17988,1,12.77,Tue
17988,2,30.32,Wed
17999,4,42.96,Tue
17999,1,15.49,Sun
17999,3,44.89,Thu
17999,1,14.96,Fri
17999,3,41.69,Thu
18003,3,40.43,Wed
18003,5,75.8,Mon
18003,2,24.98,Tue
18003,2,28.98,Sun
18003,2,28.07,Wed
18008,2,17.54,Wed
18008,2,29.33,Tue
18008,5,59.84,Mon
18008,2,26.53,Mon
18008,2,26.3,Tue
18011,1,32.49,Sun
18011,1,14.96,Tue
18011,1,13.99,Mon
18011,1,26.99,Wed
18011,3,34.51,Sat
18019,1,13.37,Wed
18019,3,31.51,Wed
18019,9,144.36,Thu
18019,5,57.25,Wed
18019,1,11.77,Wed
18027,1,13.77,Wed
18027,1,23.99,Mon
18027,2,39.96,Mon
18027,1,13.97,Wed
18027,3,52.7,Sun
18035,3,59.9,Wed
18035,1,12.77,Tue
18035,1,12.77,Sat
18035,1,12.97,Fri
18035,1,14.96,Fri
18043,2,24.98,Thu
18043,1,13.99,Thu
18043,1,15.49,Fri
18043,1,17.99,Tue
18043,3,45.47,Wed
18046,1,11.49,Thu
18046,4,47.96,Wed
18046,2,30.98,Mon
18046,2,25.48,Thu
18046,1,14.49,Tue
18050,1,11.77,Mon
18050,3,46.97,Thu
18050,1,9.49,Mon
18050,2,27.98,Fri
18050,3,39.97,Wed
18054,2,190.34,Wed
18054,1,14.37,Tue
18054,1,6.77,Fri
18054,3,42.71,Sat
18054,2,28.98,Mon
18056,3,39.3,Wed
18056,3,40.51,Fri
18056,4,67.96,Fri
18056,2,31.52,Fri
18056,2,26.53,Wed
18076,1,15.49,Fri
18076,3,32.86,Thu
18076,4,58.46,Mon
18076,3,45.47,Sat
18076,3,44.69,Wed
18087,4,60.88,Wed
18087,1,15.36,Thu
18087,6,87.61,Sun
18087,3,38.12,Sat
18087,3,70.97,Sun
18089,1,12.49,Wed
18089,1,19.99,Mon
18089,1,13.97,Mon
18089,1,14.99,Tue
18089,1,22.77,Wed
18103,1,14.99,Thu
18103,1,39.49,Mon
18103,1,19.49,Tue
18103,2,29.33,Tue
18103,4,78.46,Fri
18107,3,48.97,Sat
18107,2,26.48,Tue
18107,3,34.31,Wed
18107,6,69.62,Wed
18107,1,36.7,Mon
18108,9,53.91,Fri
18108,2,26.07,Wed
18108,2,18.48,Fri
18108,1,11.49,Wed
18108,1,12.99,Wed
18124,1,15.76,Wed
18124,1,15.36,Tue
18124,1,14.99,Sat
18124,1,13.99,Mon
18124,1,11.88,Tue
18127,4,57.05,Tue
18127,1,14.96,Thu
18127,1,40.92,Tue
18127,1,14.96,Fri
18127,1,14.37,Mon
18139,1,11.77,Wed
18139,4,48.69,Wed
18139,3,44.97,Fri
18139,1,19.99,Thu
18139,1,15.49,Tue
18155,7,103.39,Wed
18155,3,41.7,Thu
18155,1,14.96,Thu
18155,3,42.89,Sat
18155,3,51.7,Tue
18156,1,11.88,Tue
18156,1,15.49,Tue
18156,1,11.49,Tue
18156,1,11.49,Tue
18156,1,7.98,Wed
18164,2,27.94,Wed
18164,5,68.95,Mon
18164,3,38.97,Tue
18164,2,30.92,Mon
18164,2,29.92,Sun
18168,1,5.99,Fri
18168,1,18.49,Sun
18168,1,11.49,Sat
18168,3,32.97,Tue
18168,1,12.49,Wed
18171,3,30.47,Thu
18171,2,29.98,Tue
18171,3,37.56,Fri
18171,1,12.77,Wed
18171,2,22.74,Tue
18175,6,69.44,Sat
18175,6,113.44,Sun
18175,3,42.97,Tue
18175,4,61.46,Sat
18175,1,5.99,Sat
18187,1,11.99,Thu
18187,1,10.49,Wed
18187,1,9.49,Wed
18187,1,27.99,Tue
18187,1,5.49,Thu
18193,2,27.13,Tue
18193,1,11.49,Tue
18193,1,13.99,Mon
18193,1,15.99,Sun
18193,2,30.32,Sat
18214,1,13.97,Sat
18214,1,14.37,Mon
18214,1,15.36,Tue
18214,1,12.25,Mon
18214,1,12.25,Thu
18215,5,46.87,Tue
18215,2,24.77,Fri
18215,3,43.97,Thu
18215,5,69.45,Tue
18215,3,36.47,Sat
18219,1,13.97,Wed
18219,1,8.49,Sat
18219,1,11.99,Mon
18219,1,11.99,Tue
18219,1,7.49,Wed
18224,2,33.98,Wed
18224,2,37.98,Thu
18224,1,18.99,Wed
18224,1,16.65,Fri
18224,1,18.36,Thu
18226,3,54.71,Thu
18226,1,11.77,Sat
18226,2,21.58,Fri
18226,2,24.98,Wed
18226,3,55.79,Wed
18233,4,55.46,Sat
18233,5,72.61,Mon
18233,7,104.53,Wed
18233,7,74.83,Wed
18233,1,12.79,Thu
18259,1,14.96,Wed
18259,1,13.99,Tue
18259,1,12.58,Fri
18259,1,13.99,Sun
18259,1,45.49,Sat
18261,6,80.44,Fri
18261,1,9.49,Sun
18261,1,11.88,Sun
18261,3,37.45,Thu
18261,1,11.77,Fri
18271,3,43.05,Thu
18271,6,65.33,Mon
18271,2,19.98,Mon
18271,4,58.96,Wed
18271,3,36.97,Mon
18275,2,25.48,Sat
18275,2,27.74,Wed
18275,2,27.74,Sat
18275,3,31.97,Sat
18275,1,18.99,Thu
18290,1,44.08,Thu
18290,9,256.95,Thu
18290,6,87.12,Sun
18290,8,118.92,Sun
18290,6,80.44,Tue
18295,2,30.98,Sun
18295,4,46.46,Sat
18295,3,39.47,Fri
18295,4,43.96,Sun
18295,1,19.99,Sun
18300,4,40.85,Sun
18300,2,31.98,Sat
18300,2,26.98,Wed
18300,3,42.47,Mon
18300,5,77.88,Wed
18316,1,11.77,Thu
18316,1,12.25,Thu
18316,2,29.15,Fri
18316,1,10.9,Thu
18316,1,35.28,Sat
18318,1,20.99,Fri
18318,2,30.33,Thu
18318,4,40.32,Sat
18318,1,12.99,Sat
18318,4,56.96,Mon
18319,1,13.97,Sat
18319,1,10.49,Sat
18319,1,14.79,Thu
18319,1,14.96,Sat
18319,1,14.99,Sat
18331,8,85.77,Wed
18331,1,9.97,Wed
18331,7,128.51,Sat
18331,6,70.62,Wed
18331,1,12.99,Thu
18340,7,98.39,Thu
18340,10,122.1,Wed
18340,8,111.95,Tue
18340,1,33.99,Fri
18340,1,55.49,Sat
18354,1,11.77,Sat
18354,2,24.74,Fri
18354,1,15.49,Wed
18354,1,14.96,Thu
18354,1,14.96,Sat
18359,2,48.76,Fri
18359,2,25.98,Mon
18359,2,25.98,Thu
18359,2,25.57,Fri
18359,1,11.99,Mon
18365,1,22.49,Thu
18365,1,12.49,Fri
18365,4,52.04,Wed
18365,2,13.58,Mon
18365,1,6.79,Tue
18370,1,12.99,Mon
18370,2,29.92,Fri
18370,2,30.32,Fri
18370,1,14.96,Thu
18370,1,25.78,Thu
18391,2,20.54,Fri
18391,2,23.94,Fri
18391,2,27.13,Sun
18391,2,25.94,Mon
18391,2,17.48,Tue
18399,2,37.48,Fri
18399,1,65.77,Mon
18399,1,17.9,Fri
18399,1,11.77,Fri
18399,3,28.33,Sat
18404,2,22.54,Tue
18404,2,50.63,Thu
18404,2,22.54,Thu
18404,2,24.74,Thu
18404,5,70.26,Thu
18413,1,10.77,Thu
18413,2,36.98,Sat
18413,3,39.95,Mon
18413,1,9.99,Mon
18413,1,29.99,Sun
18423,6,63.94,Mon
18423,3,39.47,Sun
18423,1,22.49,Sun
18423,3,42.97,Thu
18423,1,65.99,Fri
18424,3,40.56,Wed
18424,1,16.49,Wed
18424,1,51.08,Thu
18424,1,11.18,Tue
18424,4,86.02,Thu
18425,1,19.95,Fri
18425,1,11.78,Wed
18425,1,7.49,Sun
18425,2,24.48,Fri
18425,3,29.97,Sat
18438,1,13.99,Tue
18438,1,12.99,Mon
18438,1,11.77,Mon
18438,1,13.97,Thu
18438,2,19.54,Thu
18441,3,57.5,Thu
18441,2,23.54,Sat
18441,4,54.86,Sat
18441,2,28.74,Mon
18441,4,69.7,Sat
18442,1,14.99,Thu
18442,2,14.48,Mon
18442,3,53.51,Thu
18442,1,16.99,Thu
18442,2,28.13,Thu
18445,6,79.42,Thu
18445,7,95.16,Wed
18445,8,115.9,Mon
18445,8,101.61,Sun
18445,6,80.44,Mon
18482,1,8.99,Thu
18482,2,20.54,Tue
18482,3,49.94,Wed
18482,2,22.98,Tue
18482,6,101.94,Thu
18483,2,26.98,Fri
18483,1,11.77,Sat
18483,2,22.05,Mon
18483,1,23.08,Fri
18483,3,38.36,Wed
18496,4,64.81,Sat
18496,2,29.92,Mon
18496,5,52.64,Tue
18496,2,25.73,Sun
18496,3,38.97,Sun
18498,1,17.99,Thu
18498,1,21.99,Fri
18498,1,14.99,Wed
18498,1,12.49,Thu
18498,1,12.49,Thu
18499,5,55.46,Thu
18499,6,79.44,Mon
18499,2,39.98,Tue
18499,4,46.3,Fri
18499,5,62.26,Mon
18505,1,9.49,Mon
18505,1,18.99,Thu
18505,3,41.47,Thu
18505,1,17.49,Mon
18505,1,18.99,Mon
18520,1,17.99,Tue
18520,1,12.49,Thu
18520,1,6.49,Fri
18520,1,12.49,Tue
18520,1,17.99,Tue
18531,2,22.98,Fri
18531,2,25.33,Sat
18531,3,40.9,Thu
18531,3,46.32,Thu
18531,2,33.74,Wed
18532,2,11.98,Tue
18532,1,24.49,Wed
18532,4,82.96,Wed
18532,6,77.89,Fri
18532,2,38.98,Mon
18537,1,16.99,Mon
18537,2,20.48,Thu
18537,3,41.47,Sat
18537,1,14.37,Mon
18537,1,11.77,Sat
18540,4,57.86,Thu
18540,1,19.99,Tue
18540,3,46.47,Mon
18540,5,62.45,Sun
18540,1,15.49,Wed
18547,2,24.93,Thu
18547,4,66.29,Wed
18547,2,57.98,Tue
18547,8,143.42,Tue
18547,3,72.97,Tue
18573,5,78.54,Thu
18573,4,62.96,Thu
18573,6,80.44,Sun
18573,6,59.94,Mon
